id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,name,host name
8170634,5648535,Lambeth,51.50296711,-0.108620974,Private room,45,3,0,,,3,191,central cool and cozy,Ula
8164969,43062580,Hillingdon,51.49944486,-0.430055898,Private room,45,1,0,,,1,178,Double room near Heathrow Airport ,Deshani
7749587,40625704,Southwark,51.49937279,-0.035345167,Private room,45,1,0,,,1,242,Room for 2 near tower bridge,Christopher
8145494,3715509,Hammersmith and Fulham,51.49927681,-0.213472466,Private room,45,1,0,,,1,84,Cosy and bright West London Flat,Geraud
5191706,24603454,Tower Hamlets,51.49920795,-0.026487032,Private room,45,10,0,,,10,305,Spacious room with private bathroom,Thomas
6552101,34268892,Tower Hamlets,51.49779567,-0.008066847,Private room,45,1,0,,,1,365,Quiet room and adjacent shower room,Graham
8160307,43069280,Hammersmith and Fulham,51.49723433,-0.212895485,Private room,45,2,0,,,1,320,Spacious bright room in artist flat,Barbara
7717964,40551736,Hammersmith and Fulham,51.49449254,-0.227631625,Private room,45,1,0,,,1,350,Cosy studio flat centrally located,Shona
7591903,18316468,Southwark,51.49433945,-0.095074056,Private room,45,1,0,,,1,40,Private 16m2 room 10m from Thames,Bart
7554636,19503454,Hammersmith and Fulham,51.49349982,-0.208732069,Private room,45,1,0,,,2,12,Nice Double Central Room in Flat,Emma
3301963,16675814,Southwark,51.49332792,-0.038960858,Private room,45,2,0,,,1,365,Room with double bed,Lee
8147351,27921503,Southwark,51.49297711,-0.036451849,Private room,45,1,0,,,5,364,Large Ensuite Bedroom Surrey Quay,Alex
7866461,10544255,Hammersmith and Fulham,51.49240032,-0.207097921,Private room,45,1,0,,,1,0,Cozy room in West Kensington,Karla
8023742,42366972,Tower Hamlets,51.49232366,-0.017223811,Private room,45,1,0,,,1,358,Amazing Brand New Double BED Room,Kwame
5861477,22340491,Southwark,51.49142641,-0.040744128,Private room,45,1,0,,,1,128,Double room in central location,Lorena
6437033,31846309,Westminster,51.49134312,-0.139306495,Private room,45,1,0,,,1,82,Centrally located Double bedroom,Kaushal
5624222,29151328,Hammersmith and Fulham,51.49074041,-0.217303131,Private room,45,1,0,,,1,150,PRIVATE ROOM IN HAMMERSMITH ,Steven
5789638,8175271,Hounslow,51.48997342,-0.256635062,Private room,45,1,0,,,3,329,Cosy Single Room in arty Chiswick,Bob
8034525,42143986,Westminster,51.48910307,-0.134196054,Private room,45,1,0,,,5,357,Cosy Room in Westminster Pimlico,Coumb
6583262,2608240,Westminster,51.48792276,-0.143337293,Private room,45,2,0,,,6,306,Double room C zone 1 Victoria,Zdenka Luis
7215368,37775795,Kensington and Chelsea,51.48711155,-0.178241107,Private room,45,4,0,,,1,31,Double room in campus in Chelsea,Anton
6526602,2608240,Westminster,51.48656931,-0.143061778,Private room,45,2,0,,,6,331,Double room A zone 1 Victoria,Zdenka Luis
5592591,28995925,Southwark,51.48593024,-0.088642942,Private room,45,1,0,,,1,160,Large double room in lovely London,Mie
7797766,41043379,Richmond upon Thames,51.48527664,-0.229940001,Private room,45,1,0,,,1,365,Gated apartment in West London,Martin
7747683,40726046,Southwark,51.48462809,-0.093285707,Private room,45,1,0,,,1,365,Double Loft Room in Central London,Caleb
7593071,14529625,Southwark,51.4791659,-0.087490679,Private room,45,1,0,,,4,365,The terarace room,Raymond
8126712,14212893,Southwark,51.47882188,-0.088885699,Private room,45,1,0,,,1,304,En suite double in new apartment,Laura
7486919,8885658,Greenwich,51.47827881,-0.011614742,Private room,45,1,0,,,2,359,Single Room in Greenwich Village,Sarah
6275734,32368166,Southwark,51.47816399,-0.07939106,Private room,45,1,0,,,1,365,Room in lovely two bed flat,Sunny
7538058,36148667,Wandsworth,51.47663124,-0.148141425,Private room,45,2,0,,,4,301,DOUBLE BED ROOM CLOSE PARK,Johana
984139,5396624,Southwark,51.47588784,-0.057239391,Private room,45,1,0,,,2,365,Double Room in Shared Flat Peckham,Yodit
6863438,35965714,Lambeth,51.47577557,-0.128607983,Private room,45,1,0,,,1,53,T3 au coeur de Londres,Emilie
7734289,40646671,Wandsworth,51.47528026,-0.15874765,Private room,45,1,0,,,1,11,Double Bedroom in London,Andrew
2773851,12687366,Lambeth,51.47485797,-0.118266015,Private room,45,1,0,,,1,282,Single Room in new built flat ,Valentina
6429002,33551560,Hammersmith and Fulham,51.47429616,-0.184006467,Private room,45,3,0,,,1,82,Riverside,Vesna
6207764,15374311,Wandsworth,51.47426367,-0.149703655,Private room,45,2,0,,,5,85,Central London twin bed room,Laszlo
7505065,947943,Wandsworth,51.4739771,-0.174512414,Private room,45,1,0,,,1,365,Spacious room Double bed and sofa,Rowley
6877568,33823967,Southwark,51.47339397,-0.070575336,Private room,45,1,0,,,1,365,Hospede no coracao de Londres,Bruna
8077663,16871348,Wandsworth,51.47335314,-0.164628957,Private room,45,1,0,,,3,362,Quiet study garden room,Monica
3506262,17654195,Southwark,51.47252224,-0.054250269,Private room,45,1,0,,,1,365,Double room with en suit bathroom,Sebastian
3686686,14543426,Southwark,51.47199159,-0.07475021,Private room,45,1,0,,,1,365,Modern centrally located,Peter
2075668,1027472,Wandsworth,51.47181634,-0.175194014,Private room,45,1,0,,,1,365,Lovely single bedroom,Fabio
5027661,20787332,Wandsworth,51.47160115,-0.173847246,Private room,45,1,0,,,1,21,Double bedroom in Battersea,Chiara
6418507,5037122,Lambeth,51.47073119,-0.121290676,Private room,45,2,0,,,2,351,Fantastic view Central London flat,Imad
6935851,7823983,Southwark,51.47044952,-0.075635571,Private room,45,2,0,,,1,66,Creative space near London Bridge,Saskia
6151542,29273833,Lewisham,51.46941847,-0.048464204,Private room,45,2,0,,,1,365,Near Central London Zone 2,Liz
592280,2151295,Hammersmith and Fulham,51.46937992,-0.185475974,Private room,45,6,0,,,3,306,Comfortable Double Room in Fulham,Penelope
6990328,36649288,Lewisham,51.46634481,-0.002950167,Private room,45,1,0,,,1,58,Bright double bedroom in Blackheath,Meg
7883567,8964041,Lewisham,51.46481831,-0.013959377,Private room,45,1,0,,,1,354,Cozy bright great location,Fatima
6938965,36382475,Lambeth,51.46444259,-0.128677427,Private room,45,1,0,,,2,365,Simple double room Clapham,Yusra
8048585,27306869,Hounslow,51.46412296,-0.328948559,Private room,45,1,0,,,1,365,Large light room with en suite RWC,Charlotte
8190498,43203216,Hounslow,51.46337107,-0.376962497,Private room,45,1,0,,,1,365,New apartment for up to 3 people,Harjinder
7639850,32001977,Lambeth,51.46334293,-0.14165696,Private room,45,1,0,,,1,350,Large double bedroom with ensuite,Peers
7821736,15981990,Lambeth,51.46292336,-0.118827356,Private room,45,1,0,,,1,12,Light Georgian apartment in Brixton,Ed
4087893,2353368,Lambeth,51.46259479,-0.133509183,Private room,45,2,0,,,1,304,Cosy Private Room in Clapham ,Kelsey
5908679,28263253,Southwark,51.46139155,-0.045757407,Private room,45,1,0,,,3,354,Double sofa bed in family home ,Hazel
8170528,22089507,Richmond upon Thames,51.46117065,-0.32485126,Private room,45,1,0,,,1,316,Double Bedroom in Twickenham area,Venetia
5809165,30140933,Wandsworth,51.46061472,-0.180180555,Private room,45,1,0,,,1,358,Lovely En Suite Room,Nauman
7814721,17707412,Wandsworth,51.46029078,-0.188209584,Private room,45,3,0,,,4,358,Charming comfy en suite room,Mee
4652199,2501275,Wandsworth,51.46001583,-0.200640877,Private room,45,1,0,,,1,258,Double room ensuite near Thames,Lee
7837487,17707412,Wandsworth,51.45999413,-0.187749212,Private room,45,3,0,,,4,365,Great value en suite double room,Mee
7423302,4281490,Lambeth,51.45956031,-0.110861474,Private room,45,2,0,,,1,260,Beautiful central room en suite,Sutapa
7502622,39304266,Richmond upon Thames,51.4575044,-0.317727949,Private room,45,1,0,,,1,213,Stay in riverside Twickenham LBRuT,Peggy
6580109,8259362,Lambeth,51.45689925,-0.107143629,Private room,45,1,0,,,1,365,Lovely Bright Room in large house,Noelle
5962562,8657238,Lambeth,51.45615067,-0.110074723,Private room,45,3,0,,,1,303,Double room in Brixton,Martin
7392292,6839691,Lambeth,51.45485469,-0.122897797,Private room,45,1,0,,,1,365,Stylish Double Room Brixton,Camilla
7793885,28490572,Wandsworth,51.45476086,-0.219188164,Private room,45,3,0,,,1,355,Bright and beautiful double room,Helen
7505972,35305708,Wandsworth,51.45433775,-0.227289074,Private room,45,1,0,,,1,365,Delightful double room in Putney ,Marie
1401394,7566343,Wandsworth,51.45383088,-0.160924601,Private room,45,2,0,,,1,245,Gorgeous huge double in 2 bed flat,Jennifer
6805186,8227322,Lambeth,51.45372461,-0.120038716,Private room,45,2,0,,,4,354,London Townhouse Secret Garden 4,Anne
7710824,40506416,Wandsworth,51.45283261,-0.20048148,Private room,45,1,0,,,1,68,Fresh bright double bed bathroom,Richard
8061424,21525084,Lambeth,51.4517585,-0.121688177,Private room,45,2,0,,,1,54,Clean funky flat in Brixton,Marie Sophie
7390685,38722378,Lambeth,51.44660774,-0.103280158,Private room,45,1,0,,,1,365,Lovely rooms opposite leafy park,Zoe
7681493,6675582,Wandsworth,51.44559395,-0.165224294,Private room,45,1,0,,,1,365,Gorgeous Georgian terraced cottage,Alice
7752510,40759465,Wandsworth,51.44367168,-0.157545974,Private room,45,1,0,,,1,0,Cat lover s house Private ensuite,Hugh
5531757,4514300,Lambeth,51.44320377,-0.121196336,Private room,45,1,0,,,1,342,Bright Brixton en suite bedroom,Sofie
7644296,1636489,Lambeth,51.44064124,-0.126293149,Private room,45,1,0,,,1,365,Can do a tripple Brixton,Katie Jane
6805351,2667206,Lambeth,51.43822934,-0.110193056,Private room,45,1,0,,,3,57,Sunny room with wifi and birdsong,Fiona
7772786,39390295,Wandsworth,51.43778042,-0.245222032,Private room,45,1,0,,,5,365,Nice and spacious room available,Eric
4267468,16797114,Lambeth,51.43640212,-0.110144061,Private room,45,7,0,,,2,347,Cosy share of Victorian townhouse,Abby
6865781,35977380,Merton,51.43344733,-0.197252943,Private room,45,1,0,,,1,53,Room next to Wimbledon,Colin
4451972,23103311,Lambeth,51.43227137,-0.093457194,Private room,45,1,0,,,1,283,Double Room in West Dulwich,Erica
7418919,3141902,Lambeth,51.43006605,-0.106914416,Private room,45,1,0,,,1,333,SPACIOUS QUIET ROOM WITH DOUBLE BED,Tony
2962778,15120293,Lewisham,51.42959823,-0.004091248,Private room,45,1,0,,,1,365,nice clean double room with tv wifi,NA
7569327,39685409,Lambeth,51.42775811,-0.087804229,Private room,45,1,0,,,1,121,Lovely double room SE London,Patricia
487287,2411640,Lewisham,51.4274501,-0.055809976,Private room,45,1,0,,,1,365,Home from home in leafy Forest HIll,NA
5532930,17780222,Merton,51.4231264,-0.209329349,Private room,45,1,0,,,1,157,Large double room High Ceiling,Roy
6728997,31842259,Southwark,51.42089857,-0.079089543,Private room,45,2,0,,,2,62,Spacious flat in Crystal Palace,Katrina
7474138,17959936,Croydon,51.4182261,-0.083774594,Private room,45,2,0,,,1,365,Lovely Crystal Palace Dble Bedroom,Sam
6412995,33331622,Merton,51.41483682,-0.244282849,Private room,45,1,0,,,1,245,Romantic room with ensuite,Jeanette
981938,1307739,Merton,51.41436385,-0.247927249,Private room,45,1,0,,,1,338,LoftBed ensuite Wimbeldon London,Dee
5742414,3296542,Merton,51.41030067,-0.214454532,Private room,45,5,0,,,3,274,Bright and cosy double room ,Sonia
5833922,30282649,Haringey,51.59406709,-0.107007395,Entire home/apt,45,1,0,,,1,365,Double room available in Wood green,Eddy
8138441,15590787,Hackney,51.56323069,-0.082105136,Entire home/apt,45,1,0,,,1,320,Charming studio in Stoke Newington,Alessia
8068359,4222315,Islington,51.54481555,-0.085073064,Entire home/apt,45,7,0,,,1,7,Cozy 1 Bed in Islington,Tom
7955869,36860490,Camden,51.54369396,-0.151204453,Entire home/apt,45,1,0,,,1,203,The stay club camden,NA
3417717,15975354,Hackney,51.53773526,-0.046431375,Entire home/apt,45,1,0,,,1,242,PERFECT CHRISTMAS HOLYDAYS FLAT ,Katy
1825253,9552332,Tower Hamlets,51.51843215,-0.056287683,Entire home/apt,45,1,0,,,1,240,CENTRAL Studio Flat with MEZZANINE,Marco
7695845,11766544,Westminster,51.51229292,-0.18501109,Entire home/apt,45,14,0,,,1,15,Newly refurbished studio flat,Dennis
7306739,37118917,Tower Hamlets,51.49931881,-0.008098383,Entire home/apt,45,7,0,,,2,42,Stunning modern studio on the river,James
8131441,19095584,Hammersmith and Fulham,51.4911072,-0.207378927,Entire home/apt,45,1,0,,,1,336,Modern bright studio Barons Court,Veronica
3302301,7503697,Southwark,51.47517555,-0.05803351,Entire home/apt,45,7,0,,,1,218,Modern flat near London bridge,Panos
6697449,2411231,Lambeth,51.4295477,-0.130427876,Entire home/apt,45,7,0,,,1,63,Lovely Flat in Streatham,Antonella
7898705,15006575,Barnet,51.64756376,-0.193515513,Private room,44,1,0,,,1,365,Single room in cottage by the tube,Sinem
4801562,1252596,Hackney,51.55800964,-0.051811459,Private room,44,5,0,,,1,238,The Victorian Experience,Anna
7606444,18376729,Hackney,51.54332137,-0.042035056,Private room,44,1,0,,,1,9,Modern house near beautiful parks,Dan
6879045,35969152,Camden,51.54206009,-0.131775318,Private room,44,1,0,,,7,360,9 AgR1 Large double room in Camden,Marco
7997344,14816225,Islington,51.53843238,-0.099559703,Private room,44,2,0,,,1,37,Comfy room with bed sofa in Angel,Elena
7849242,41361074,Hackney,51.53521845,-0.077873081,Private room,44,1,0,,,1,9,Cozy double room London Shoreditch,Marcos
3809395,1940499,Tower Hamlets,51.53357595,-0.028160988,Private room,44,1,0,,,1,134,Bright double in friendly house,Sean
7836825,22449208,Hackney,51.52891846,-0.078337428,Private room,44,1,0,,,1,312,Shoreditch Warehouse Conversion,Steven
8034799,7268959,Tower Hamlets,51.52738011,-0.067877261,Private room,44,2,0,,,1,1,Friendly spacious room,Alica
7773152,40889502,Westminster,51.52471508,-0.202638545,Private room,44,4,0,,,1,0,SINGLE ROOM WESTBOURNE PARK LONDON,William
2865685,14647200,Tower Hamlets,51.522279,-0.01439005,Private room,44,1,0,,,1,306,Cozy and bright bedroom EastLondon,SzeLee
5139926,9278077,Tower Hamlets,51.51930293,-0.062673235,Private room,44,1,0,,,1,196,Room in Zone 1 house with garden,Dahman
6880552,10511241,Southwark,51.50181793,-0.092236122,Private room,44,10,0,,,1,52,Double bedroom in London Bridge,Rhodri
8007993,25220482,Tower Hamlets,51.50008282,-0.025132448,Private room,44,2,0,,,1,354,Huge double room Canary Wharf,Marco
7878176,41527225,Kensington and Chelsea,51.49501802,-0.190005693,Private room,44,3,0,,,1,32,Stylish and central private room,Catherine
7979382,1610608,Lambeth,51.48405052,-0.112415834,Private room,44,1,0,,,1,1,Double bedroom in South East London,Lucy
8029510,15844396,Greenwich,51.47807993,-0.016041046,Private room,44,3,0,,,4,11,Luxury Style Greenwich Room,Vincenzo
7978026,32451723,Wandsworth,51.47357445,-0.153017346,Private room,44,1,0,,,2,19,double room london,Pasquale
5973478,9839461,Wandsworth,51.47184525,-0.178057049,Private room,44,1,0,,,1,353,Room with own Bathroom River view,Mohi
7687362,4699489,Richmond upon Thames,51.4618234,-0.30190844,Private room,44,1,0,,,1,365,Centre of Town 100m from the train,Rob
1724417,9049298,Wandsworth,51.45899005,-0.205495143,Private room,44,2,0,,,1,39,Bright Double Live With Londoners,Niki
8099606,14378194,Lambeth,51.45797945,-0.120083177,Private room,44,1,0,,,2,353,The Rainbow Palace Brixton 2 ,Rebecca
4232866,21965051,Lambeth,51.45004756,-0.119113968,Private room,44,1,0,,,1,311,Nice room near by Brixton station,Sarah
7987314,34611577,Sutton,51.36791159,-0.16298842,Private room,44,1,0,,,1,357,Double Room in House,Karen
2841442,12592435,Hackney,51.5748874,-0.078863694,Private room,43,1,0,,,1,275,Large loft room in Hackney,Anya
7643260,40106302,Islington,51.57231489,-0.133975086,Private room,43,1,0,,,1,365,North London Home near Highgate,Walt
6835509,12148925,Hackney,51.55985076,-0.06677917,Private room,43,4,0,,,1,0,Bright double room in an old house ,Stuart
6419558,33490333,Hackney,51.55011018,-0.056705291,Private room,43,1,0,,,1,90,Minimalist White out London E5,Matt
7757019,1674188,Islington,51.54748515,-0.121341946,Private room,43,1,0,,,16,0,Britannia Woodland House,Jade
7756821,1674188,Islington,51.54699429,-0.121928856,Private room,43,1,0,,,16,0,Britannia Woodland House,Jade
7756933,1674188,Islington,51.5463076,-0.120492221,Private room,43,1,0,,,16,0,Britannia Woodland House,Jade
7830941,41238119,Hackney,51.53904557,-0.058668518,Private room,43,1,0,,,1,0,Gorgeous Double in Cool Location,Louisa
7993151,12049292,Westminster,51.53417218,-0.187580622,Private room,43,3,0,,,1,3,Queen size Bedroom and Bathroom,Philipp
5904651,1655526,Tower Hamlets,51.5332455,-0.061565704,Private room,43,1,0,,,1,365,Great Location Private room,Abdul
7900110,28266904,Hackney,51.5266797,-0.079104009,Private room,43,1,0,,,1,305,PRIME location in Shoreditch,David
8128798,42569120,Tower Hamlets,51.5180614,-0.06339245,Private room,43,1,0,,,2,336,Double Room near Brick Lane,Anton
6884653,36074782,Tower Hamlets,51.51627717,-0.02376006,Private room,43,1,0,,,1,36,Modern 1 room penthouse apartment,Bo
6722023,28509471,Tower Hamlets,51.51350681,-0.025010895,Private room,43,2,0,,,1,322,LARGE EN SUITE NEAR CANARY WHARF,Nikoletta
6138582,17539274,Kensington and Chelsea,51.51298427,-0.20309498,Private room,43,5,0,,,5,245,703 Bright Double Room,Zion
2286642,5007622,Southwark,51.4968157,-0.075449483,Private room,43,1,0,,,1,340,Double Room In Georgian Townhouse,Emily
6286765,17865664,Kensington and Chelsea,51.49261056,-0.20133111,Private room,43,21,0,,,1,94,A Spacious Room in Central London,Ying
7239813,20014555,Hammersmith and Fulham,51.48508948,-0.213153442,Private room,43,1,0,,,3,361,Cosy room in the heart of London W6,Elena
7862745,16871348,Wandsworth,51.47499011,-0.165021063,Private room,43,1,0,,,3,365,Battersea garden view,Monica
8164892,39616631,Wandsworth,51.46844646,-0.167012167,Private room,43,2,0,,,1,58,Double bedroom with sofas,Jean Baptiste
7607066,36023965,Lambeth,51.45906248,-0.139188385,Private room,43,1,0,,,1,270,Large double room in Clapham,Savannah
7171238,37561936,Brent,51.53287226,-0.19689422,Entire home/apt,43,7,0,,,1,26,Garden flat nr London centre,Sarah
7374873,35435402,Islington,51.52877158,-0.100147148,Shared room,42,1,0,,,1,22,London Zone 1 Central at liverpool,Valerie
307249,1580795,Enfield,51.62634248,-0.052315067,Private room,42,1,0,,,1,365,chambre comfortable ,NA
4893949,15894107,Hackney,51.56506888,-0.069849569,Private room,42,2,0,,,1,0, Double room in cozy house ,Natalia
6191349,32109612,Islington,51.55639549,-0.094056076,Private room,42,10,0,,,1,101,1 room available in shared house,Jon
7515387,39374017,Islington,51.55090178,-0.119921796,Private room,42,1,0,,,1,363,Bedroom in Lower Holloway London,George
6245561,20397424,Islington,51.55025788,-0.113011974,Private room,42,1,0,,,3,360,Only 980 month 2 single beds,Sunny
6244766,20397424,Islington,51.5497716,-0.114537394,Private room,42,1,0,,,3,364,2 single beds by Arsenal Stadium,Sunny
4126038,21395492,Newham,51.54646017,-0.005917284,Private room,42,1,0,,,1,304,New Double room large ensuite room,Victoria
7647360,4103287,Hackney,51.54550911,-0.046854994,Private room,42,1,0,,,3,257,Huge double room in Hackney,Patricia
612540,1307107,Hackney,51.54392678,-0.058308764,Private room,42,2,0,,,1,365,Lovely room in Dalston Hackney flat,Laura
6861280,4413350,Islington,51.54373751,-0.085926633,Private room,42,1,0,,,1,336,Garden Room in Period Property,Tom
7693160,6479474,Hackney,51.54146883,-0.056664324,Private room,42,1,0,,,1,8,Large double bedroom lounge,Sieta
5401442,27999642,Hackney,51.53764962,-0.070724707,Private room,42,1,0,,,1,255,Double Bedroom in East London E8,Alessia
4562472,8210352,Hackney,51.53388778,-0.075527442,Private room,42,2,0,,,1,264,Double room in Hoxton Apartment,Elli
5844755,8581388,Camden,51.52950253,-0.117741479,Private room,42,1,0,,,15,305,Room 13 Double Room King s Cross,Zaeem
7249576,21410130,Tower Hamlets,51.52592417,-0.060763543,Private room,42,1,0,,,1,32,SPACIOUS ROOM IN BEAUTIFUL FLAT,Valentina
8113474,42834961,Westminster,51.52521265,-0.160718283,Private room,42,2,0,,,3,239,Furnished room in Central London,Suku
7469909,25899606,Tower Hamlets,51.52448855,-0.071057573,Private room,42,1,0,,,4,358,Brick Lane double room,Silvio
6457973,33726033,Westminster,51.52208748,-0.149331823,Private room,42,1,0,,,1,80,Double Bedroom in Marylebone June,Ashish
7472480,21440307,Tower Hamlets,51.52015868,-0.066841768,Private room,42,1,0,,,1,9,Double bed private room Brick Lane,Damian
8107426,42808922,Tower Hamlets,51.51486317,-0.043881178,Private room,42,1,0,,,1,34,Large bedroom private living room,Daiane
8029189,15844396,Tower Hamlets,51.5135462,-0.014577395,Private room,42,1,0,,,4,0,EnSuite Room Central Location E14,Vincenzo
7283390,1554514,Hammersmith and Fulham,51.50132527,-0.249465498,Private room,42,1,0,,,1,29,Private room and bathroom in W12,Sandy
8159623,43071624,Southwark,51.49605931,-0.074106295,Private room,42,3,0,,,1,0,V Modern Lrg Dbl Room priv Balcony,Yakub
7543646,36027794,Lambeth,51.49502742,-0.112554748,Private room,42,3,0,,,1,13,Alice Cotage female only ,Hyewon
7200898,9304668,Southwark,51.49056856,-0.083952063,Private room,42,1,0,,,1,33,Double Room in Shared House,Rainbow
7983454,33850725,Hammersmith and Fulham,51.4899422,-0.213296381,Private room,42,1,0,,,1,4,Spacious comfy room in Barons Court,Vierna
5294822,26807664,Southwark,51.48333833,-0.097990985,Private room,42,1,0,,,1,214,Modern apartment great view,David
6621299,13344444,Hammersmith and Fulham,51.47485966,-0.204854819,Private room,42,1,0,,,1,309,Lovely big room Central London,Salvatore
6519379,33091291,Lambeth,51.4742669,-0.128177284,Private room,42,1,0,,,1,76,Lovely and cozy bedroom stockwell,Audrey
7929491,41813310,Richmond upon Thames,51.4738231,-0.242769587,Private room,42,2,0,,,1,343,Double room in friendly family home,JulieAnn
8125431,39927303,Wandsworth,51.4735353,-0.147786325,Private room,42,1,0,,,2,309,Bedroom in charming garden flat,Piers
5442063,2037151,Southwark,51.46241171,-0.058754197,Private room,42,2,0,,,2,302,Bright double room Peckham zone 2,Hannah
4329621,22480597,Wandsworth,51.46207791,-0.195497458,Private room,42,1,0,,,3,365,London Putney Wimbledon Airports,Patty
8139738,33438597,Lambeth,51.45509884,-0.140541101,Private room,42,1,0,,,1,365,Double room in designer flat,Abi
7506600,10017430,Lambeth,51.44624649,-0.117988827,Private room,42,3,0,,,2,15,Modern double room Brixton Zone 2,Maria
7804706,7083967,Wandsworth,51.42785018,-0.163334413,Private room,42,2,0,,,1,210,Beautiful en suite bedroom in SW17,Emma
3889181,18264708,Redbridge,51.57649119,0.036032391,Private room,41,1,0,,,1,365,Large Double Room in Sunny East End,Ravinder
7747258,12610225,Hackney,51.55138048,-0.048220153,Private room,41,1,0,,,1,102,Hackney Master Bedroom,Lorenzo
7557380,16102294,Hackney,51.54924932,-0.065068586,Private room,41,1,0,,,2,37,Room in a lovely Victorian house,Claudia
7495993,39228692,Tower Hamlets,51.52926556,-0.05762629,Private room,41,1,0,,,1,16,DBL Room available from 31st July,Cal
7512554,2453775,Tower Hamlets,51.5267194,-0.0528419,Private room,41,3,0,,,1,365,Bethnal Green City Double Room,Ruman
7572200,5933692,Westminster,51.5260421,-0.173288177,Private room,41,13,0,,,3,244,HUGE Double Room Central London,Anastasia
6633336,34721297,Westminster,51.52448837,-0.201881188,Private room,41,1,0,,,1,15,Single bedroom in a 2 bedroom flat,Lina
7897841,14221560,Hammersmith and Fulham,51.50843058,-0.230236491,Private room,41,1,0,,,1,311,Nice double bedroom Central line,Livia
7466286,7427627,Southwark,51.48960228,-0.097913821,Private room,41,1,0,,,1,342,Modern Double Bedroom Zone 1 2,Meredith
6053003,29028521,Southwark,51.48743086,-0.094697713,Private room,41,4,0,,,7,301,Private Room in London Zone 1,Sam
7746793,12853661,Wandsworth,51.45241214,-0.148889002,Private room,41,2,0,,,1,89,Lovely room private bathroom,Dea
414194,2060493,Barnet,51.62645272,-0.137878612,Shared room,40,1,0,,,1,365,Friendly quiet and secure room,Phil
7872127,7327823,Hackney,51.54649904,-0.059816451,Shared room,40,1,0,,,1,365,Lovely characterful garden flat,Emily
4661256,4658260,Hackney,51.53817301,-0.056132474,Shared room,40,8,0,,,1,1,Large Double Room Hackney,Lukas
8141196,21981887,Westminster,51.52591929,-0.162090404,Shared room,40,1,0,,,1,337,clean spacious living room,Yuxuan
7723846,40575069,Greenwich,51.48840901,0.067642523,Shared room,40,1,0,,,1,365,Luxury flat to share,Nina
6815232,4430211,Lambeth,51.48362143,-0.120504033,Shared room,40,2,0,,,1,55,Comfy airbed near Vauxhall tube,Emma
8113652,7043264,Richmond upon Thames,51.45657772,-0.371359737,Shared room,40,1,0,,,1,364,West London Heathrow,Trevor
3371227,16613888,Merton,51.4152547,-0.191342002,Shared room,40,1,0,,,1,362,Double sofabed in clean homely flat,Katie
4823759,24776815,Haringey,51.59654199,-0.105951147,Private room,40,2,0,,,1,235,Peaceful Flat in Garden,Ali
7961042,11547808,Haringey,51.59643665,-0.104129793,Private room,40,1,0,,,1,305,Room near Tube Ally Pally WHL,Marie And Declan
6289245,31674307,Haringey,51.59618538,-0.114364315,Private room,40,1,0,,,1,95,Close to Alexandra Palace WoodGreen,Peter
7944634,6582385,Haringey,51.58571646,-0.063092224,Private room,40,1,0,,,1,255,Room in Photographic warehouse,Liz
6894883,35775939,Harrow,51.57294482,-0.353303402,Private room,40,1,0,,,1,365,Double Bath Room Harrow Centre,Naveen
7613377,39928270,Islington,51.57168675,-0.133968818,Private room,40,3,0,,,1,9,Quiet Huge Central London,Monika
7970967,21624001,Harrow,51.56862105,-0.345772713,Private room,40,1,0,,,1,363,Spacious loft room in family house,Douglas
7978760,42112285,Hackney,51.56778658,-0.096848338,Private room,40,2,0,,,1,364,Bright spacious welcoming apartment,Tim
7205121,4687837,Hackney,51.56731513,-0.096264091,Private room,40,7,0,,,4,0,Spacious Victorian Garden Bedroom,Rachel
7569032,39684321,Islington,51.5668725,-0.136817985,Private room,40,1,0,,,1,364,Lovely airy room in new building,Anthony
7278458,13197837,Islington,51.56677449,-0.13397838,Private room,40,1,0,,,1,334,Airy room zone 2 near tube station,Ang
7825003,4058666,Hackney,51.56585228,-0.089629447,Private room,40,7,0,,,1,3,Prettiest house in East London,Mareike
7982372,19345953,Hackney,51.56566351,-0.085325185,Private room,40,1,0,,,1,365,Lovely single room to rent N16,Rachel
7244811,16937720,Islington,51.56434052,-0.140063276,Private room,40,2,0,,,1,17,Big bright private room in Archway,Milena
8027514,848955,Hackney,51.5636911,-0.070245741,Private room,40,1,0,,,1,260,En suite bedroom Stoke Newington,Marie
7339026,38448417,Hackney,51.56317574,-0.062545174,Private room,40,1,0,,,1,25,Hackney Shoreditch double room,Ally
7793577,41021006,Hackney,51.56304994,-0.095847146,Private room,40,1,0,,,1,365,41 Brownswood Road Finsbury ParkN4,Jonas
7669814,1626367,Islington,51.56259155,-0.101488122,Private room,40,1,0,,,1,8,Cosy double bed room Finsbury Park,Pauline
4954355,23443359,Islington,51.56127147,-0.110333548,Private room,40,1,0,,,1,216,Lovely flat in Finsbury Park,Edd
8122057,42889819,Hackney,51.56119176,-0.082000091,Private room,40,2,0,,,1,27,Bright Room in Stoke Newington,Sbastien
6297835,32568855,Islington,51.56082607,-0.137341091,Private room,40,1,0,,,1,326,Beautifull quiet double room,Eva
5947508,30876801,Islington,51.56054349,-0.113295459,Private room,40,3,0,,,1,155,Spacious double room in N7,Jorge
