7928354,Large room in Battersea,4720586,Rachael,Wandsworth,51.47569201,-0.175357532,Private room,40,1,2,31-08-2015,2,1,49
2814200,Twin room in beautiful Greenwich,5030135,Dave And Karen,Greenwich,51.47509682,-0.010696924,Private room,40,1,95,31-08-2015,6.52,1,148
7313334,Large Double room in Wimbledon,37960580,Moya,Merton,51.41714721,-0.22589235,Private room,40,2,3,31-08-2015,3,1,29
5782950,Studio en plein centre de Londres,21453118,Corinne,Westminster,51.48898403,-0.149890771,Entire home-apt,40,4,23,31-08-2015,4.76,1,83
4166936,Room friendly CubanTurkish couple,21626701,Elvan,Haringey,51.58008873,-0.071367968,Private room,39,2,41,31-08-2015,3.67,1,286
4711236,TOP AREA Room +private Outdoor,6422632,Friedrich,Islington,51.53357954,-0.120244064,Private room,39,2,18,31-08-2015,4.15,4,297
1313616,London Amazing location - Room  7,7106582,Uros,Tower Hamlets,51.51757824,-0.073797609,Private room,39,1,89,31-08-2015,3.66,11,305
7599632,Light and Spacious Double Room,35842774,Clare,Hounslow,51.49544887,-0.282149906,Private room,39,1,4,31-08-2015,4,2,63
4575135,Lovely Ensuite Double Room,22692357,Vincenzo,Wandsworth,51.44095185,-0.151674872,Private room,39,1,1,31-08-2015,1,1,27
6745497,Great double room in amazing flat,9765105,Salmen,Tower Hamlets,51.53091267,-0.026560636,Private room,38,2,12,31-08-2015,4.86,2,34
7799465,Central London cosy Single Bedroom,3133774,Enrico,Westminster,51.52697048,-0.170891506,Private room,38,1,2,31-08-2015,2,2,355
5583878,Fantastic Double Room zone 2,4440113,Priscila Stefane,Ealing,51.51287119,-0.261206801,Private room,38,1,9,31-08-2015,5,3,343
530395,Double room - Acton-Shepherd's Bush,2604545,Pierre,Ealing,51.50658359,-0.248021678,Private room,38,2,93,31-08-2015,2.61,1,296
6571021,Airy bedroom in cool Edwardian flat,34276233,Frances,Greenwich,51.4847281,0.030236152,Private room,38,1,9,31-08-2015,6.28,1,313
7003200,Spacious Room in Clapham,34913324,Syreta,Wandsworth,51.46046214,-0.175298536,Private room,38,3,3,31-08-2015,1.7,1,336
3083280,Double Room Notting Hill-Portobello,15675461,Lucian,Westminster,51.51909521,-0.196570429,Private room,37,3,11,31-08-2015,0.73,2,313
1430997,Quiet and pretty single bedroom,7693083,Tamsin,Ealing,51.4999901,-0.256084556,Private room,37,1,70,31-08-2015,2.85,1,101
1558767,A comfortable welcoming atmosphere.,8296372,Zenzi,Lambeth,51.46703181,-0.132925518,Private room,37,2,50,31-08-2015,2.28,1,322
1901842,Double pull out sofa Knightsbridge,9194608,Clarence James,Kensington and Chelsea,51.49791358,-0.167296546,Shared room,36,1,49,31-08-2015,2.22,1,33
4708930,Large Double Bedroom,1243129,Reinis,Hackney,51.55323201,-0.055513982,Private room,36,1,20,31-08-2015,2.27,2,337
6601643,Beautiful clean cosy single room,34528050,Oxana,Richmond upon Thames,51.45971633,-0.303883677,Private room,36,2,4,31-08-2015,1.46,1,318
4138612,Piccadilly Line to central in 20min,20898341,NA,Haringey,51.59615783,-0.090441339,Private room,35,1,19,31-08-2015,1.97,2,337
6435705,"Warm welcome, spacious home",22526094,Lois,Barnet,51.59386781,-0.164711689,Private room,35,1,3,31-08-2015,3,2,59
5753301,Airy Room in Beautiful North London,25736295,Emily,Hackney,51.5603931,-0.074777927,Private room,35,1,8,31-08-2015,1.71,1,208
1863034,Small room with sofa-bed +breakfast,9716618,Jason,Camden,51.55821402,-0.161929338,Private room,35,1,95,31-08-2015,4.35,1,255
8069605,Cosy Flat in Near Newington Green,28990111,Anderson,Hackney,51.55695177,-0.086972215,Private room,35,1,1,31-08-2015,1,1,58
5383734,Quiet room for a single female,27905919,Lesley,Islington,51.53570498,-0.114644912,Private room,35,2,13,31-08-2015,2.35,1,0
7288105,1 week in London? Best room for you,32338765,Sabina,Camden,51.52909772,-0.138178333,Private room,35,4,2,31-08-2015,2,1,26
5565016,Double Room  East London zone 2,16849355,Angelo,Tower Hamlets,51.52114092,-0.046181464,Private room,35,1,26,31-08-2015,4.56,4,257
5135637,Lovely double bedroom in Ealing,20115278,Marlene,Ealing,51.51014623,-0.313835381,Private room,35,1,16,31-08-2015,2.3,1,341
3436597,C VALUE ROOM CENTRAL LONDON ZONE 1,9989299,Memby,Southwark,51.5013098,-0.085568659,Private room,35,3,38,31-08-2015,2.73,5,2
7506381,10 minutes from central London,17678046,Amanda,Southwark,51.49904551,-0.037287841,Private room,35,1,6,31-08-2015,6,1,15
7250281,Cosy private room in quiet home.,32560495,Yasmine,Ealing,51.49627012,-0.311588056,Private room,35,1,2,31-08-2015,2,1,344
5290104,Double bedroom - quiet modern flat,21388083,Naz,Richmond upon Thames,51.47354387,-0.28594236,Private room,35,1,12,31-08-2015,1.88,3,354
5751270,Double room 3 mins from underground,26731054,Josephine,Lambeth,51.46645226,-0.125497644,Private room,35,1,30,31-08-2015,6.38,2,322
6037502,1-2 Person Private Room,25906422,Jamie,Wandsworth,51.46419949,-0.159419454,Private room,35,1,16,31-08-2015,4.17,1,349
5940698,Room in Fantastic Brixton Apartment,7866483,Jessica,Lambeth,51.44981372,-0.123994354,Private room,35,1,1,31-08-2015,1,1,310
4421397,Double bedroom near Brixton station,5981253,Cindy,Lambeth,51.44049174,-0.110112999,Private room,35,3,31,31-08-2015,3.13,1,297
702834,Single rm - Architect designed Apt,2237433,Helga,Islington,51.56849286,-0.124780095,Private room,34,1,36,31-08-2015,1.03,3,39
1651191,Quiet double bed  and  private bathroom,8757367,Gabriel,Hackney,51.56421519,-0.074368848,Private room,34,3,48,31-08-2015,2.78,1,275
6552713,Room with a view-25min from central,209804,Joseph,Waltham Forest,51.58615559,-0.008592304,Private room,33,1,6,31-08-2015,2.95,2,68
6285864,En Suite Double in Modern Flat,19029682,James,Tower Hamlets,51.53134484,-0.029706261,Private room,33,1,3,31-08-2015,0.91,1,92
7284955,THE BEST VIEW FROM LONDON EVER,19054457,Marcelo,Southwark,51.48318942,-0.105103747,Private room,33,1,5,31-08-2015,5,1,311
628073,Greenwich cosy and homely room,753699,NA,Lewisham,51.46537684,0.007883683,Private room,33,1,12,31-08-2015,0.36,1,145
624532,Twin Room in lovely Victorian house,2988308,Matthew,Lewisham,51.46206511,-0.00688986,Private room,33,2,71,31-08-2015,2.01,2,356
6929824,"Light  and  cosy, single bedroom",34662733,Sumitra,Wandsworth,51.46553899,-0.162234678,Private room,32,1,1,31-08-2015,1,1,347
7321390,SIGLE ROOM IN VERY NICE FLAT,38352787,Patricio,Hammersmith and Fulham,51.49771299,-0.217426973,Shared room,30,1,6,31-08-2015,5,1,317
937010,Large room in apartment off kitchen,3380520,Danny,Haringey,51.57874038,-0.080727287,Private room,30,1,110,31-08-2015,3.62,1,323
4217430,Bright double room near underground,20922899,NA,Waltham Forest,51.56083494,-0.007002057,Private room,30,1,37,31-08-2015,3.4,1,12
7917263,Shiny Single - friendly flats hare,36227411,Marco,Tower Hamlets,51.51353455,-0.032188462,Private room,30,1,2,31-08-2015,2,5,41
4812927,Comfortable room in Brixton,8561838,Nadia,Lambeth,51.45695883,-0.116511973,Private room,30,2,8,31-08-2015,0.99,1,336
4581714,Room in peaceful house,23749457,NA,Barnet,51.59367955,-0.177238747,Private room,29,2,10,31-08-2015,1.22,1,160
6130102,"1 bed in 3-bed dorm, central London",21772653,Phiroza,Westminster,51.51067171,-0.119205867,Shared room,28,1,3,31-08-2015,0.84,16,364
3990498,Camden Town room with Wifi,53348,NA,Camden,51.55037826,-0.151688186,Private room,28,1,50,31-08-2015,4.14,2,348
3349184,Single room with a four poster bed.,10252729,Sandira,Brent,51.54001807,-0.246503913,Private room,28,2,34,31-08-2015,2.66,2,327
7796461,2 bedroom close to Clapham Junction,37243837,Javier,Wandsworth,51.47053214,-0.17617556,Private room,28,1,4,31-08-2015,4,3,245
317355,Beautiful Room in Victorian Home,1629541,Lyndsay  and  Mark,Wandsworth,51.42280184,-0.141154371,Private room,28,1,25,31-08-2015,0.85,1,349
4154152,Cosy loft-room in vibrant Kilburn,21555052,Teresa  and  Graham,Brent,51.54005472,-0.202613451,Private room,27,1,42,31-08-2015,3.84,1,161
7528235,Double room in heart of Shoreditch,19692190,Jordan,Tower Hamlets,51.5252879,-0.072247741,Private room,27,7,1,31-08-2015,1,1,14
7080769,GREAT ROOM IN ALDGATE  EAST - HAD-2,12752711,Emran,Tower Hamlets,51.51277415,-0.06668196,Private room,27,2,7,31-08-2015,3.75,82,337
7458169,Twin room with en-suite,39060639,R,Kingston upon Thames,51.39013068,-0.288376655,Private room,27,1,8,31-08-2015,8,1,242
7101235,Big pink room,15171582,Hevesi,Enfield,51.63320427,-0.128099878,Private room,25,1,2,31-08-2015,1.67,2,254
7765790,A convenient home away from city,24184542,Mark,Tower Hamlets,51.52609692,-0.015192546,Private room,25,1,1,31-08-2015,1,1,253
7020603,DBL ROOM - NEWLY REFURBISHED FLAT,32353903,Zaid,Tower Hamlets,51.51681351,-0.020967348,Private room,25,1,5,31-08-2015,2.68,5,342
7616192,Real Value 4 UR å£ å£ å£ - III,684191,Samir,Redbridge,51.58139642,0.101222753,Private room,24,1,1,31-08-2015,1,2,118
2898183,"Gorgeous Room, in 100yr old house.",13757875,NA,Waltham Forest,51.60265925,-0.00283931,Private room,23,1,6,31-08-2015,0.45,1,297
1981589,Nirvana Garden Room W5 Free Parking,1295404,Lilli,Ealing,51.50459335,-0.291785711,Private room,23,3,60,31-08-2015,3.72,2,310
7753694,Arty Room to rent,40766405,Shantella,Ealing,51.50804846,-0.351645328,Shared room,20,1,4,31-08-2015,4,1,253
7380617,"Lovely, bright room",9393763,Anna,Lambeth,51.43229949,-0.114227319,Private room,20,1,1,31-08-2015,1,3,24
720412,Amazing FamilyHouse in Kensington,3718258,Antony,Westminster,51.49990445,-0.178988953,Entire home-apt,595,6,18,30-08-2015,0.6,3,316
1970167,FANTASTIC CLEAN 3 BED | AVAIL NOW,1408974,Hugh,Tower Hamlets,51.52653843,-0.074850961,Entire home-apt,424,1,63,30-08-2015,3.03,9,333
6907168,Spacious 2br Duplex Great Location,36196974,Moni,Hammersmith and Fulham,51.47255107,-0.204235088,Entire home-apt,420,1,2,30-08-2015,2,1,172
4626745,"Central Soho Conversion, sleeps 8",1679730,Adam,Westminster,51.51176246,-0.133043984,Entire home-apt,400,3,7,30-08-2015,0.75,28,312
106997,Lrg Dbl Room Close Central London,554316,Duane,Westminster,51.52848896,-0.206831133,Private room,380,2,254,30-08-2015,5.16,2,8
191093,Spacious 3 BD  Apt walk to Harrods,923968,Patrick,Kensington and Chelsea,51.4951141,-0.169299312,Entire home-apt,325,2,107,30-08-2015,2.22,2,120
4090117,Stunning designer apartment for 6,7925706,Sarah,Kensington and Chelsea,51.49037599,-0.199291996,Entire home-apt,285,2,18,30-08-2015,2.01,1,220
5799977,4-BD Designer Home with garden,5955890,James,Camden,51.54677029,-0.149732257,Entire home-apt,280,2,20,30-08-2015,3.92,2,325
1023934,"Central Soho, Spacious and Light",1679730,Adam,Westminster,51.51507525,-0.137226144,Entire home-apt,275,1,25,30-08-2015,0.87,28,251
358141,"2 Bed+2 Bath with Pool, Tower Hill",1812642,Lucy And Sue,Tower Hamlets,51.506708,-0.069904109,Entire home-apt,275,2,79,30-08-2015,1.91,1,360
6009724,Historic 17th Century Covent Garden,6967616,Stephanie,Westminster,51.51309168,-0.118996198,Entire home-apt,262,3,6,30-08-2015,1.36,1,273
5345957,Three bedroom gem in Camden Town,27704048,Adam,Camden,51.54051132,-0.13620381,Entire home-apt,250,1,11,30-08-2015,1.79,4,192
7485541,Luxury 2-bed 2-bath ideally located,20992846,Sarit,Westminster,51.51842999,-0.13872284,Entire home-apt,250,3,2,30-08-2015,2,1,4
7327646,Charming 2 bed flat in Leicester Sq,38384551,Denis,Westminster,51.50873168,-0.127641503,Entire home-apt,250,1,4,30-08-2015,2.55,1,23
2309520,"West London Family home, sleeps 8",11794265,Pip,Hammersmith and Fulham,51.50808787,-0.234393907,Entire home-apt,250,4,6,30-08-2015,0.36,1,79
4488274,Kensington London UK 2 beds 2 baths,2561873,Patris,Kensington and Chelsea,51.49698011,-0.19227153,Entire home-apt,250,2,26,30-08-2015,3.61,3,280
7251761,Luxury 2bd near Buckingham Palace,20149491,Alex,Westminster,51.4916298,-0.14803265,Entire home-apt,243,2,5,30-08-2015,4.05,6,22
3887801,Amazing Apartment Super Central WC1,20110339,Mark,Camden,51.5184901,-0.119836537,Entire home-apt,240,5,30,30-08-2015,2.49,2,342
6303654,Central 4Bed Moments to London Eye,2603152,Amy,Southwark,51.50435511,-0.106113723,Entire home-apt,240,1,15,30-08-2015,4.95,8,252
6813803,NEW 1100 sq ft  Luxury Mansion Flat,24407660,Rob,Kensington and Chelsea,51.48857766,-0.191662631,Entire home-apt,230,2,9,30-08-2015,4.43,1,333
5393562,4 beds DUPLEX | 6mins to Cutty Sark,14096957,Cancan,Greenwich,51.4826179,-0.015629143,Entire home-apt,230,2,14,30-08-2015,3.09,1,9
4027558,Two Bedroom Penthouse Kings Cross,493497,Clive,Islington,51.53143376,-0.120125701,Entire home-apt,227,2,25,30-08-2015,2.11,10,300
5311738,"Luxury,new Kensington 2bedroom flat",27516269,Natassam100,Kensington and Chelsea,51.49447206,-0.191987617,Entire home-apt,220,1,18,30-08-2015,2.83,1,176
5930549,Charming Designers Mews Home,30160044,Charl,Westminster,51.49349446,-0.145455239,Entire home-apt,220,2,18,30-08-2015,5,1,139
6913007,Lovely Penthouse in Pimlico Zone 1,36227597,Rich,Westminster,51.48912374,-0.133960681,Entire home-apt,220,1,7,30-08-2015,4.04,1,220
796952,"Penthouse Loft, Shoreditch London",3585408,Katarina,Hackney,51.52418036,-0.08375451,Entire home-apt,200,1,69,30-08-2015,2.05,1,348
5562113,AMAZING MAYFAIR APT perfect for 2-6,28836331,Jade,Westminster,51.51542055,-0.14245671,Entire home-apt,200,3,14,30-08-2015,3.56,3,332
7306338,17th Floor Apartment 2 Bed 2 Bath,21529630,Sheeraz,Tower Hamlets,51.51403041,-0.071583997,Entire home-apt,200,1,4,30-08-2015,4,1,157
5101915,Hip  and  Modern 2-2 Apt in Angel,1310350,Frank,Islington,51.53686084,-0.10350899,Entire home-apt,199,3,6,30-08-2015,1.15,2,361
7065343,Modern  and  Central 3bd with a terrace,20149491,Alex,Camden,51.53076947,-0.130677396,Entire home-apt,199,2,5,30-08-2015,5,6,53
6395129,Garden flat in a quiet Camden spot,33363324,Nicola,Camden,51.54026942,-0.146926901,Entire home-apt,189,2,10,30-08-2015,3.66,1,296
6846085,Beautiful Victorian House 3 bedroom,6703533,Jessica,Hackney,51.55442185,-0.078201693,Entire home-apt,180,2,4,30-08-2015,1.79,1,218
1025337,Luxury Notting Hill  and  Garden (W11),5645517,Tom,Kensington and Chelsea,51.51422161,-0.205677183,Entire home-apt,180,4,37,30-08-2015,1.28,1,141
441831,2-BED WAREHOUSE FLAT LONDON BRIDGE,2178652,NA,Southwark,51.5063663,-0.093599701,Entire home-apt,180,2,21,30-08-2015,0.53,1,49
7411150,3 bed New Lux townhouse near bigben,22215110,Olive,Lambeth,51.49392466,-0.117244729,Entire home-apt,180,1,5,30-08-2015,4.55,3,250
8042362,RUGBY WORLD CUP-MIN 4 NIGHTS STAY,42470309,Joy,Richmond upon Thames,51.44404833,-0.349322706,Entire home-apt,180,4,2,30-08-2015,2,1,58
843852,Notting Hill modern 2bed Portobello,4405434,Chris,Kensington and Chelsea,51.51668176,-0.207706297,Entire home-apt,175,2,49,30-08-2015,1.62,1,365
7178107,Spacious Garden Flat Ealing Common,37603426,Alex,Ealing,51.51346663,-0.29239161,Entire home-apt,175,1,3,30-08-2015,2.73,3,83
7923340,City centre style - 4bedr zone1 EC1,29595268,Flora,Islington,51.52267408,-0.091429137,Entire home-apt,170,3,1,30-08-2015,1,1,7
4116041,Luxury 2bed-2bathrooms in Chelsea,4280203,Luis Sergio,Kensington and Chelsea,51.4844848,-0.180381535,Entire home-apt,170,5,9,30-08-2015,2.21,9,332
7655322,Spacious flat in vibrant Brixton,40178334,David,Lambeth,51.45913938,-0.113485408,Entire home-apt,170,1,5,30-08-2015,5,1,5
4771566,"Spacious 2 bed flat, central London",14366937,Suzanna,Westminster,51.494869,-0.135180874,Entire home-apt,168,6,15,30-08-2015,1.83,1,316
5530586,September Offer 2 bedroom wifi,20578704,NA,Westminster,51.52852173,-0.204271675,Entire home-apt,167,1,8,30-08-2015,1.59,1,164
4377545,Spacious 3 bed garden flat - center,5322911,Roxanne,Westminster,51.53331146,-0.189296457,Entire home-apt,160,1,55,30-08-2015,6.55,1,131
3645778,Charming Notting Hill 2BR w- garden,5595435,Tass,Kensington and Chelsea,51.51524682,-0.204257324,Entire home-apt,160,1,47,30-08-2015,3.56,1,312
3407664,"Spacious flat @Hyde Park, Bayswater",15953690,Cindy,Westminster,51.513562,-0.180105663,Entire home-apt,160,2,15,30-08-2015,1.04,1,126
7983897,Lovely house in Camden with garden,1677948,Jee,Camden,51.53713581,-0.146191646,Entire home-apt,159,1,1,30-08-2015,1,2,349
4992644,TWO Bedroom Flat in London Bridge,17903673,Slimen,Southwark,51.49848246,-0.08090458,Entire home-apt,159,1,23,30-08-2015,3.54,2,306
1369315,STYLISH ZONE 1 APARTMENT -  SE1,7358780,Rob,Southwark,51.50123997,-0.100329467,Entire home-apt,155,1,54,30-08-2015,2.24,1,339
4355995,"A COUNTRY IDYLL IN LONDON, PERFECT.",11170495,Camilla,Islington,51.55076741,-0.122891502,Entire home-apt,150,6,1,30-08-2015,1,2,0
6999607,"Open-Plan, Victorian Artist's home",1433765,Eugenie,Hackney,51.55001447,-0.064770154,Entire home-apt,150,2,9,30-08-2015,4.43,1,347
1156089,Exclusive Designer Suite No7 NW3,2182162,NA,Camden,51.54592446,-0.165395212,Entire home-apt,150,2,14,30-08-2015,0.51,5,278
6881342,Houseboat in Primrose Hill,14042844,Andres,Westminster,51.53734614,-0.15268863,Entire home-apt,150,2,9,30-08-2015,4.43,1,38
3911513,"The Cottage, King's Cross.",6729350,Jane,Islington,51.53408516,-0.119640295,Entire home-apt,150,3,48,30-08-2015,3.99,1,297
2916767,Kings Cross St Pancras 2 Bedrooms,14895094,Kamal,Camden,51.52815842,-0.120591639,Entire home-apt,150,1,97,30-08-2015,6.13,1,307
4380477,Amazing Penthouse on Hoxton Square,3060713,Victor,Hackney,51.52756516,-0.081452929,Entire home-apt,150,4,10,30-08-2015,1.02,1,277
2557396,Elegant 2 bedroom flat  London 032,9844340,Ramiro,Camden,51.52740677,-0.126662985,Entire home-apt,150,4,8,30-08-2015,0.63,24,335
5558528,Luxury Designer Bloomsbury Home,6993380,Susan,Camden,51.52684138,-0.125285936,Entire home-apt,150,4,10,30-08-2015,2.68,2,297
1035339,Super Central Quality Stylish flat,5699208,Natalia,Camden,51.52080573,-0.123225802,Entire home-apt,150,2,22,30-08-2015,1.54,1,317
5075297,Stylish Fitzrovia 2bd apt sleeps 6,26208141,Milton,Camden,51.52073341,-0.138305788,Entire home-apt,150,2,38,30-08-2015,5.73,1,132
3828561,Modern Classy Apartment,4649563,Sm,City of London,51.51322242,-0.107013212,Entire home-apt,150,4,4,30-08-2015,0.63,19,86
5755710,"Penthouse, Soho  and  Piccadilly Circus",17672828,Charlie  and  Dave,Westminster,51.51219089,-0.133727216,Entire home-apt,150,1,25,30-08-2015,5.17,5,255
2610121,An Apartment seconds from the Queen,13367830,Kenneth,Westminster,51.49771196,-0.143045152,Entire home-apt,150,2,86,30-08-2015,4.94,1,286
2601045,Central London Zone 1 Luxurious,12062011,Kal,City of London,51.51224474,-0.078124789,Entire home-apt,148,1,63,30-08-2015,3.72,2,289
3299656,Beautiful Designer Apartment,2645336,Phil And Genevieve,Hackney,51.55141348,-0.069231999,Entire home-apt,145,2,14,30-08-2015,0.99,2,360
6320620,"Large Bohemian 1 Bd'rm Flat, Soho",24661287,Izzie,Westminster,51.51586749,-0.150121547,Entire home-apt,145,1,4,30-08-2015,1.13,3,302
7302170,Cosy top floor flat Portobello Road,480581,Andreas,Kensington and Chelsea,51.51564656,-0.20316481,Entire home-apt,145,2,7,30-08-2015,4.77,1,43
581683,Soho apartment Lexington Street,2864037,Leonidas,Westminster,51.51425772,-0.136803838,Entire home-apt,145,1,84,30-08-2015,3.53,1,333
7496529,3bed-2bath next to tube station,18071703,Steven,Ealing,51.50164883,-0.305015619,Entire home-apt,145,2,6,30-08-2015,5,1,93
4920844,Stylish islington apartment,25302525,Sarah  and  Sam,Islington,51.55269727,-0.106463772,Entire home-apt,140,3,16,30-08-2015,2.13,1,204
4421730,"Victorian 2 Bed, Prime Location, N1",21128503,Simon And Katie,Islington,51.54360059,-0.110677963,Entire home-apt,140,1,46,30-08-2015,4.69,1,251
826248,"Cool Clerkenwell Loft, St Johns Sq.",4002169,David,Islington,51.52360937,-0.102745917,Entire home-apt,140,3,73,30-08-2015,2.28,1,244
2694644,Modern Property on Leather Lane,13791097,Gabriel,Camden,51.52232186,-0.108930425,Entire home-apt,140,2,25,30-08-2015,1.49,1,25
6737858,"Superb one bedroom, Bloomsbury St.",35282733,Winney,Camden,51.51699191,-0.127719595,Entire home-apt,140,1,7,30-08-2015,4.38,1,247
5238080,2 Bedrooms in the Heart of Soho,17074717,Gavin,Camden,51.51392653,-0.129538029,Entire home-apt,140,3,20,30-08-2015,3.47,1,284
1162598,Modern 2bed-2bath - Notting Hill,6368062,Sarah,Kensington and Chelsea,51.51310964,-0.217368858,Entire home-apt,140,3,74,30-08-2015,3.02,1,334
5558550,3 double beds - 10 min from BIG BEN,21443379,Imi,Southwark,51.49018652,-0.092242444,Entire home-apt,140,2,12,30-08-2015,4.24,3,281
6540815,Central London Apartment (Sleeps 5),34207317,Pamela Sterling,Lambeth,51.48900048,-0.115695285,Entire home-apt,140,4,5,30-08-2015,1.95,4,300
6564427,Lovely flat in the heart of Chelsea,24366999,Jan,Kensington and Chelsea,51.48218758,-0.183396422,Entire home-apt,140,4,5,30-08-2015,2.5,1,71
3622576,Comfortable family home zone 2,18185266,Fergus,Lambeth,51.46406853,-0.100345483,Entire home-apt,140,1,22,30-08-2015,1.72,1,250
2395840,"DELUXE, LUXURY FLAT IN SHOREDITCH",480766,Andrew,Hackney,51.52369246,-0.07591369,Entire home-apt,139,2,15,30-08-2015,0.83,4,317
5277535,Oxford St  and  Soho 3 Double Bedrooms,17672828,Charlie  and  Dave,Westminster,51.51648176,-0.133856151,Entire home-apt,135,1,41,30-08-2015,6.28,5,297
7401186,Luxury Apartment in Belgravia,19641903,Sarah,Westminster,51.49191001,-0.15352075,Entire home-apt,135,1,1,30-08-2015,1,2,237
7067157,Real treasure in  Royal Greenwich,9592491,Nicole,Greenwich,51.48091156,-0.010483288,Entire home-apt,135,1,1,30-08-2015,1,17,340
6512176,New Spacious Flat on the Riverside,23920842,Nada,Wandsworth,51.46919425,-0.17788459,Entire home-apt,133,2,5,30-08-2015,2.63,1,346
5857540,Sunny Top Floor Apartment  Chelsea,1280532,NA,Kensington and Chelsea,51.49232336,-0.16540641,Entire home-apt,132,1,9,30-08-2015,4.74,2,320
1025710,Edwardian Studio by Kew Gardens,5647462,Tess,Richmond upon Thames,51.46726753,-0.296640595,Entire home-apt,131,1,20,30-08-2015,0.71,2,350
517283,"3 bedroom, 3 bathroom house London",2546459,Susan,Redbridge,51.57526801,0.031127189,Entire home-apt,130,3,97,30-08-2015,2.64,1,215
7834338,Home in the heart of Islington,41259100,Desi And David,Islington,51.54298502,-0.106509727,Entire home-apt,130,2,2,30-08-2015,2,1,350
2854341,Camden Cool Seconds from the tube,9568995,Lloyd,Camden,51.54255868,-0.13863092,Entire home-apt,130,1,59,30-08-2015,4.44,2,326
2354700,Light  and  Spacious Garden Flat London,2758778,NA,Brent,51.53785099,-0.199395919,Entire home-apt,130,1,54,30-08-2015,4.03,1,122
6274507,Large Flat Minutes to London Eye,2603152,Amy,Southwark,51.50350636,-0.105939194,Entire home-apt,130,1,12,30-08-2015,3.53,8,345
3670559,Cosy flat close to Big Ben,5684040,Wojtek,Westminster,51.4935643,-0.130850656,Entire home-apt,130,1,62,30-08-2015,4.78,2,223
2715481,Unique Charming with French style,13895237,Nat And Reins,Hammersmith and Fulham,51.47660285,-0.206759455,Entire home-apt,130,3,27,30-08-2015,1.67,1,320
7898101,Clapham Old Town,41642791,Rob,Lambeth,51.46319447,-0.142682696,Entire home-apt,130,1,1,30-08-2015,1,1,344
2664428,"Zone 1, Brick Lane, 2 bed, Bright.",12989697,Ranbir,Tower Hamlets,51.52150613,-0.065563774,Entire home-apt,125,1,85,30-08-2015,5.03,1,7
1328814,GARDEN OASIS CENTRAL LON 2bed-bath,1330982,Laura,Wandsworth,51.47524653,-0.154869799,Entire home-apt,125,3,46,30-08-2015,1.78,1,261
1043405,Cottage House In London,5745428,Rachael,Wandsworth,51.45838339,-0.233251693,Entire home-apt,125,3,27,30-08-2015,2.6,1,315
4676364,Lovely 3bdr house with garden,15318726,Tania,Islington,51.54890579,-0.080555832,Entire home-apt,120,4,4,30-08-2015,0.5,1,87
6541429,Stylish 1 bed flat in Primrose Hill,34207697,Erminio,Camden,51.54090561,-0.157014323,Entire home-apt,120,2,4,30-08-2015,3.33,1,44
6245027,Great 1 Bed Flat near Kings Cross,32423671,Fiona,Islington,51.53707767,-0.115951102,Entire home-apt,120,3,2,30-08-2015,2,1,39
5190860,LOCATION  2Bed Patio Apartment,9996694,Naidy,Tower Hamlets,51.53207019,-0.021089935,Entire home-apt,120,1,20,30-08-2015,3.97,1,327
1870443,Kings Cross; lovely big 3 bed flat,9748394,Adele,Camden,51.52611148,-0.118953053,Entire home-apt,120,2,89,30-08-2015,4.08,1,274
4207847,Cute Bayswater flat,21093804,Judy,Westminster,51.5189004,-0.184881462,Entire home-apt,120,1,27,30-08-2015,2.74,1,277
7020491,Charming Paddington - Hyde Park,2417203,Francesca,Westminster,51.51408419,-0.176152386,Entire home-apt,120,2,7,30-08-2015,3.82,3,318
4642105,Great Terrace Studio Near MuseumsU8,23977491,Nabil,Kensington and Chelsea,51.49391871,-0.186503,Entire home-apt,120,1,44,30-08-2015,4.75,39,325
954436,Central London flat in Pimlico,290545,Ravi,Westminster,51.48681995,-0.132042687,Entire home-apt,120,4,72,30-08-2015,2.51,2,286
5349950,Victorian Townhouse Clapham-Brixton,26110503,Dave,Lambeth,51.46076605,-0.124614625,Entire home-apt,120,1,11,30-08-2015,2.19,1,283
6832571,Brixton 2 Bed - Bright Apartment,15248367,David,Lambeth,51.45904131,-0.125492555,Entire home-apt,120,2,3,30-08-2015,1.32,1,87
1240511,Lovely London Holiday Apartment,6761193,LayanLayan,Lambeth,51.45464403,-0.123982839,Entire home-apt,120,1,129,30-08-2015,4.99,2,316
6655263,Immaculate two double bedroom flat,15311810,James,Lambeth,51.43791819,-0.127662091,Entire home-apt,120,1,9,30-08-2015,3.29,1,279
7587606,2 Bed Retro Shoreditch Apartment,1561094,James,Hackney,51.5286006,-0.075868,Entire home-apt,119,1,7,30-08-2015,6.56,2,17
1971237,Delightful Portobello style flat,3049503,NA,Kensington and Chelsea,51.52024523,-0.211578714,Entire home-apt,119,1,68,30-08-2015,3.76,1,322
6341397,One bedroom flat in Farringdon,21639079,Hannah,City of London,51.51715259,-0.106372279,Entire home-apt,119,1,6,30-08-2015,1.61,1,337
7704078,Kensington 2 Bedroom Hyde Park Lux,40469612,Jamie,Kensington and Chelsea,51.50399561,-0.195045676,Entire home-apt,268,1,7,02-09-15,7,1,336
6074850,Large luxury flat in Bedford Square,23962128,Alastair,Camden,51.51705641,-0.131226993,Entire home-apt,260,1,7,02-09-15,2.39,2,352
