id,url,commonName,placeType,bikePointsNo,timeModified,nFilledDocks,nEmptyDocks,nTotalDocks,lat,lon
BikePoints_476,https://api-neon.tfl.gov.uk/Place/BikePoints_476,"Stebondale Street, Cubitt Town",BikePoint,200009,2016-10-24T22:49:25.627Z,2,27,29,51.489096,-0.009205
BikePoints_477,https://api-neon.tfl.gov.uk/Place/BikePoints_477,"Spindrift Avenue, Millwall",BikePoint,200018,2016-10-25T08:51:35.103Z,0,34,36,51.49109,-0.018716
BikePoints_478,https://api-neon.tfl.gov.uk/Place/BikePoints_478,"Stepney Green Station, Stepney",BikePoint,200012,2016-10-25T14:50:09.387Z,5,14,21,51.521889,-0.04667
BikePoints_479,https://api-neon.tfl.gov.uk/Place/BikePoints_479,"Pott Street, Bethnal Green",BikePoint,200156,2016-10-25T15:00:12.38Z,6,13,20,51.527152,-0.058005
BikePoints_480,https://api-neon.tfl.gov.uk/Place/BikePoints_480,"Flamborough Street, Limehouse",BikePoint,200115,2016-10-25T15:00:12.38Z,1,19,25,51.512871,-0.038986
BikePoints_481,https://api-neon.tfl.gov.uk/Place/BikePoints_481,"Saunders Ness Road, Cubitt Town",BikePoint,200022,2016-10-25T14:15:04.707Z,27,8,35,51.487129,-0.009001
BikePoints_482,https://api-neon.tfl.gov.uk/Place/BikePoints_482,"Thornfield House, Poplar",BikePoint,200052,2016-10-25T08:01:28.057Z,6,19,26,51.509843,-0.02377
BikePoints_483,https://api-neon.tfl.gov.uk/Place/BikePoints_483,"Albert Gardens, Stepney",BikePoint,022166,2016-10-25T15:00:12.38Z,1,32,33,51.51328,-0.047784
BikePoints_484,https://api-neon.tfl.gov.uk/Place/BikePoints_484,"Bromley High Street, Bow",BikePoint,022172,2016-10-25T11:59:37.42Z,1,23,24,51.528828,-0.013258
BikePoints_485,https://api-neon.tfl.gov.uk/Place/BikePoints_485,"Old Ford Road, Bethnal Green",BikePoint,022173,2016-10-25T14:55:10.127Z,3,20,24,51.531127,-0.048017
BikePoints_486,https://api-neon.tfl.gov.uk/Place/BikePoints_486,"Granby Street, Shoreditch",BikePoint,022174,2016-10-25T15:00:12.38Z,4,33,37,51.525645,-0.069543
BikePoints_487,https://api-neon.tfl.gov.uk/Place/BikePoints_487,"Canton Street, Poplar",BikePoint,022175,2016-10-25T14:30:06.073Z,9,13,23,51.511811,-0.025626
BikePoints_488,https://api-neon.tfl.gov.uk/Place/BikePoints_488,"Reardon Street, Wapping",BikePoint,022176,2016-10-25T14:45:08.457Z,9,13,22,51.506946,-0.058681
BikePoints_489,https://api-neon.tfl.gov.uk/Place/BikePoints_489,"Christian Street, Whitechapel",BikePoint,022177,2016-10-25T14:00:00.977Z,1,32,34,51.513074,-0.064094
BikePoints_490,https://api-neon.tfl.gov.uk/Place/BikePoints_490,"Pennington Street, Wapping",BikePoint,200090,2016-10-25T12:44:44.877Z,2,43,45,51.508622,-0.065006
BikePoints_491,https://api-neon.tfl.gov.uk/Place/BikePoints_491,"Queen Mary's, Mile End",BikePoint,200249,2016-10-25T14:55:10.127Z,26,18,45,51.522507,-0.041378
BikePoints_492,https://api-neon.tfl.gov.uk/Place/BikePoints_492,"The Green Bridge, Mile End",BikePoint,200230,2016-10-25T14:50:09.387Z,8,55,63,51.524677,-0.03562
BikePoints_494,https://api-neon.tfl.gov.uk/Place/BikePoints_494,"South Quay East, Canary Wharf",BikePoint,200233,2016-10-25T12:09:39.447Z,1,35,36,51.50196,-0.016251
BikePoints_495,https://api-neon.tfl.gov.uk/Place/BikePoints_495,"Bow Church Station, Bow",BikePoint,200252,2016-10-25T13:04:47.213Z,0,37,39,51.528169,-0.018703
BikePoints_496,https://api-neon.tfl.gov.uk/Place/BikePoints_496,"Devons Road, Bow",BikePoint,200255,2016-10-25T14:45:08.457Z,8,31,39,51.52512,-0.015578
BikePoints_497,https://api-neon.tfl.gov.uk/Place/BikePoints_497,"Merchant Street, Bow",BikePoint,200242,2016-10-25T14:10:03.377Z,2,25,27,51.526177,-0.027467
BikePoints_498,https://api-neon.tfl.gov.uk/Place/BikePoints_498,"Bow Road Station, Bow",BikePoint,200251,2016-10-25T14:55:10.127Z,5,36,41,51.527058,-0.025296
BikePoints_499,https://api-neon.tfl.gov.uk/Place/BikePoints_499,"Furze Green, Bow",BikePoint,200011,2016-10-25T14:50:09.387Z,1,35,36,51.519265,-0.021345
BikePoints_500,https://api-neon.tfl.gov.uk/Place/BikePoints_500,"Ansell House, Stepney",BikePoint,200148,2016-10-25T14:05:02.94Z,4,37,41,51.519806,-0.055731
BikePoints_501,https://api-neon.tfl.gov.uk/Place/BikePoints_501,"Cephas Street, Bethnal Green",BikePoint,200073,2016-10-25T14:10:03.377Z,1,22,24,51.522561,-0.054883
BikePoints_503,https://api-neon.tfl.gov.uk/Place/BikePoints_503,"Cleveland Way, Stepney",BikePoint,200250,2016-10-25T14:55:10.127Z,4,32,36,51.520893,-0.051394
BikePoints_504,https://api-neon.tfl.gov.uk/Place/BikePoints_504,"St. John's Park, Cubitt Town",BikePoint,200243,2016-10-25T13:49:59.07Z,2,28,30,51.496454,-0.009506
BikePoints_505,https://api-neon.tfl.gov.uk/Place/BikePoints_505,"Ackroyd Drive, Bow",BikePoint,200038,2016-10-25T13:09:49.34Z,0,29,29,51.520398,-0.026768
BikePoints_506,https://api-neon.tfl.gov.uk/Place/BikePoints_506,"Bell Lane, Liverpool Street",BikePoint,200036,2016-10-25T15:00:12.38Z,21,2,23,51.517475,-0.075855
BikePoints_507,https://api-neon.tfl.gov.uk/Place/BikePoints_507,"Clarkson Street, Bethnal Green",BikePoint,200131,2016-10-25T11:19:31.53Z,1,29,31,51.528692,-0.059091
BikePoints_508,https://api-neon.tfl.gov.uk/Place/BikePoints_508,"Fournier Street, Whitechapel",BikePoint,200157,2016-10-25T15:00:12.38Z,17,1,18,51.519362,-0.074431
BikePoints_509,https://api-neon.tfl.gov.uk/Place/BikePoints_509,"Fore Street, Guildhall",BikePoint,200253,2016-10-25T14:40:08.437Z,14,5,19,51.517842,-0.090075
BikePoints_510,https://api-neon.tfl.gov.uk/Place/BikePoints_510,"Westferry DLR, Limehouse",BikePoint,200238,2016-10-25T14:10:03.377Z,33,4,41,51.509303,-0.025996
BikePoints_511,https://api-neon.tfl.gov.uk/Place/BikePoints_511,"Sutton Street, Shadwell",BikePoint,200256,2016-10-25T14:45:08.457Z,3,29,33,51.511066,-0.053558
BikePoints_512,https://api-neon.tfl.gov.uk/Place/BikePoints_512,"Pritchard's Road, Bethnal Green",BikePoint,200083,2016-10-25T14:50:09.387Z,1,27,30,51.532091,-0.06142
BikePoints_513,https://api-neon.tfl.gov.uk/Place/BikePoints_513,"Watney Market, Stepney",BikePoint,200162,2016-10-25T14:55:10.127Z,5,46,51,51.514222,-0.055656
BikePoints_514,https://api-neon.tfl.gov.uk/Place/BikePoints_514,"Portman Square, Marylebone",BikePoint,200008,2016-10-25T15:00:12.38Z,13,4,17,51.516204,-0.155525
BikePoints_515,https://api-neon.tfl.gov.uk/Place/BikePoints_515,"Russell Gardens, Olympia",BikePoint,200080,2016-10-25T14:20:04.423Z,1,23,24,51.500088,-0.211316
BikePoints_516,https://api-neon.tfl.gov.uk/Place/BikePoints_516,"Chrisp Street Market, Poplar",BikePoint,200089,2016-10-25T14:35:06.733Z,4,11,18,51.5112,-0.014438
BikePoints_517,https://api-neon.tfl.gov.uk/Place/BikePoints_517,"Ford Road, Old Ford",BikePoint,200027,2016-10-25T14:55:10.127Z,1,16,17,51.532513,-0.033085
BikePoints_518,https://api-neon.tfl.gov.uk/Place/BikePoints_518,"Antill Road, Mile End",BikePoint,200041,2016-10-25T14:55:10.127Z,11,18,30,51.528224,-0.037471
BikePoints_519,https://api-neon.tfl.gov.uk/Place/BikePoints_519,"Teviot Street, Poplar",BikePoint,200254,2016-10-25T12:34:43.953Z,26,6,33,51.518811,-0.011662
BikePoints_520,https://api-neon.tfl.gov.uk/Place/BikePoints_520,"Bancroft Road, Bethnal Green",BikePoint,200234,2016-10-25T14:45:08.457Z,0,21,21,51.526041,-0.047218
BikePoints_521,https://api-neon.tfl.gov.uk/Place/BikePoints_521,"Driffield Road, Old Ford",BikePoint,200030,2016-10-25T12:59:47.697Z,0,18,19,51.534137,-0.037366
BikePoints_522,https://api-neon.tfl.gov.uk/Place/BikePoints_522,"Clinton Road, Mile End",BikePoint,200161,2016-10-25T14:20:04.423Z,8,28,36,51.525941,-0.036017
BikePoints_523,https://api-neon.tfl.gov.uk/Place/BikePoints_523,"Langdon Park, Poplar",BikePoint,200160,2016-10-25T14:05:02.94Z,2,20,24,51.51549,-0.013475
BikePoints_524,https://api-neon.tfl.gov.uk/Place/BikePoints_524,"Lancaster Gate , Bayswater",BikePoint,200017,2016-10-25T15:00:12.38Z,27,10,38,51.511654,-0.179668
BikePoints_526,https://api-neon.tfl.gov.uk/Place/BikePoints_526,"Lancaster Drive, Blackwall",BikePoint,200143,2016-10-25T14:50:09.387Z,3,24,27,51.503143,-0.008428
BikePoints_527,https://api-neon.tfl.gov.uk/Place/BikePoints_527,"Hansard Mews, Holland Park",BikePoint,200154,2016-10-25T14:40:08.437Z,13,6,20,51.503802,-0.215808
BikePoints_528,https://api-neon.tfl.gov.uk/Place/BikePoints_528,"Clarges Street, Mayfair",BikePoint,200088,2016-10-25T13:19:51.607Z,12,4,16,51.507326,-0.145827
BikePoints_529,https://api-neon.tfl.gov.uk/Place/BikePoints_529,"Manresa Road, Chelsea",BikePoint,200010,2016-10-25T14:30:06.073Z,16,1,18,51.486892,-0.170983
BikePoints_530,https://api-neon.tfl.gov.uk/Place/BikePoints_530,"Newby Place, Poplar",BikePoint,200146,2016-10-25T14:45:08.457Z,5,13,18,51.508896,-0.012413
BikePoints_531,https://api-neon.tfl.gov.uk/Place/BikePoints_531,"Twig Folly Bridge, Mile End",BikePoint,200167,2016-10-25T14:35:06.733Z,2,19,21,51.530326,-0.042744
BikePoints_532,https://api-neon.tfl.gov.uk/Place/BikePoints_532,"Jubilee Plaza, Canary Wharf",BikePoint,200163,2016-10-25T14:30:06.073Z,11,50,63,51.50357,-0.020068
BikePoints_533,https://api-neon.tfl.gov.uk/Place/BikePoints_533,"Wellington Row, Bethnal Green",BikePoint,200165,2016-10-25T12:19:41.957Z,1,32,33,51.528222,-0.069743
BikePoints_534,https://api-neon.tfl.gov.uk/Place/BikePoints_534,"Goldsmith's Row, Haggerston",BikePoint,200159,2016-10-25T14:30:06.073Z,1,26,27,51.531864,-0.066035
BikePoints_535,https://api-neon.tfl.gov.uk/Place/BikePoints_535,"Gloucester Avenue, Camden Town",BikePoint,200145,2016-10-25T15:00:12.38Z,16,8,24,51.537349,-0.147154
BikePoints_536,https://api-neon.tfl.gov.uk/Place/BikePoints_536,"Queensbridge Road, Haggerston",BikePoint,200024,2016-10-25T13:24:55.927Z,3,32,35,51.53385,-0.06992
BikePoints_537,https://api-neon.tfl.gov.uk/Place/BikePoints_537,"Old Montague Street, Whitechapel",BikePoint,200239,2016-10-25T14:45:08.457Z,3,14,18,51.51793,-0.067937
BikePoints_538,https://api-neon.tfl.gov.uk/Place/BikePoints_538,"Naval Row, Blackwall",BikePoint,200050,2016-10-25T14:55:10.127Z,12,8,21,51.508981,-0.00699
BikePoints_539,https://api-neon.tfl.gov.uk/Place/BikePoints_539,"Hoxton Station, Hoxton",BikePoint,200151,2016-10-25T15:00:12.38Z,1,19,22,51.531091,-0.075901
BikePoints_540,https://api-neon.tfl.gov.uk/Place/BikePoints_540,"Albany Street, The Regent's Park",BikePoint,200134,2016-10-25T14:50:09.387Z,11,15,27,51.528302,-0.144466
BikePoints_541,https://api-neon.tfl.gov.uk/Place/BikePoints_541,"Green Park Station, Mayfair",BikePoint,200096,2016-10-25T14:55:10.127Z,19,8,28,51.506613,-0.142844
BikePoints_542,https://api-neon.tfl.gov.uk/Place/BikePoints_542,"Salmon Lane, Limehouse",BikePoint,200147,2016-10-25T14:40:08.437Z,1,31,33,51.514115,-0.033828
BikePoints_543,https://api-neon.tfl.gov.uk/Place/BikePoints_543,"Lansdowne Walk, Ladbroke Grove",BikePoint,200065,2016-10-25T14:05:02.94Z,1,20,21,51.509591,-0.204666
BikePoints_544,https://api-neon.tfl.gov.uk/Place/BikePoints_544,"Percival Street, Finsbury",BikePoint,200051,2016-10-25T14:45:08.457Z,8,14,22,51.526153,-0.102208
BikePoints_545,https://api-neon.tfl.gov.uk/Place/BikePoints_545,"Arlington Road, Camden Town",BikePoint,200070,2016-10-25T15:00:12.38Z,19,5,24,51.539957,-0.145246
BikePoints_546,https://api-neon.tfl.gov.uk/Place/BikePoints_546,"New Fetter Lane, Holborn",BikePoint,200044,2016-10-25T14:45:08.457Z,17,3,21,51.517428,-0.107987
BikePoints_547,https://api-neon.tfl.gov.uk/Place/BikePoints_547,"East India DLR, Blackwall",BikePoint,200127,2016-10-25T14:35:06.733Z,9,42,51,51.509474,-0.002275
BikePoints_548,https://api-neon.tfl.gov.uk/Place/BikePoints_548,"Westminster Bridge Road, Elephant & Castle",BikePoint,200076,2016-10-25T12:54:44.457Z,17,9,26,51.498386,-0.107913
BikePoints_549,https://api-neon.tfl.gov.uk/Place/BikePoints_549,"Gaywood  Street, Elephant & Castle",BikePoint,200132,2016-10-25T14:35:06.733Z,10,35,45,51.49605,-0.104193
BikePoints_550,https://api-neon.tfl.gov.uk/Place/BikePoints_550,"Harford Street, Mile End",BikePoint,200102,2016-10-25T13:09:49.34Z,7,16,23,51.521564,-0.039264
BikePoints_551,https://api-neon.tfl.gov.uk/Place/BikePoints_551,"Montgomery Square, Canary Wharf",BikePoint,200066,2016-10-25T14:15:04.707Z,36,3,39,51.503447,-0.016233
BikePoints_552,https://api-neon.tfl.gov.uk/Place/BikePoints_552,"Watney Street, Shadwell",BikePoint,200149,2016-10-25T14:50:09.387Z,3,23,27,51.511542,-0.056667
BikePoints_553,https://api-neon.tfl.gov.uk/Place/BikePoints_553,"Regent's Row , Haggerston ",BikePoint,200064,2016-10-25T15:00:12.38Z,4,20,24,51.535678,-0.062546
BikePoints_554,https://api-neon.tfl.gov.uk/Place/BikePoints_554,"Aberfeldy Street, Poplar",BikePoint,200078,2016-10-25T14:15:04.707Z,12,3,16,51.513548,-0.005659
BikePoints_556,https://api-neon.tfl.gov.uk/Place/BikePoints_556,"Heron Quays DLR, Canary Wharf",BikePoint,200138,2016-10-25T13:55:00.73Z,14,13,27,51.502661,-0.021596
BikePoints_557,https://api-neon.tfl.gov.uk/Place/BikePoints_557,"King Edward Street, St Pauls",BikePoint,200203,2016-10-25T15:00:12.38Z,19,1,20,51.51601,-0.0985
BikePoints_558,https://api-neon.tfl.gov.uk/Place/BikePoints_558,"Page Street, Westminster",BikePoint,200048,2016-10-25T14:35:06.733Z,12,12,24,51.493978,-0.127554
BikePoints_559,https://api-neon.tfl.gov.uk/Place/BikePoints_559,"Abbotsbury Road, Holland Park",BikePoint,200111,2016-10-25T13:04:47.213Z,6,18,24,51.501391,-0.205991
BikePoints_560,https://api-neon.tfl.gov.uk/Place/BikePoints_560,"Ladbroke Grove Central, Ladbroke Grove",BikePoint,200015,2016-10-25T14:35:06.733Z,2,19,21,51.511624,-0.205921
BikePoints_561,https://api-neon.tfl.gov.uk/Place/BikePoints_561,"Rectory Square, Stepney",BikePoint,200037,2016-10-25T14:40:08.437Z,1,19,22,51.518369,-0.043371
BikePoints_562,https://api-neon.tfl.gov.uk/Place/BikePoints_562,"Bury Place, Holborn",BikePoint,200074,2016-10-25T14:45:08.457Z,16,4,21,51.51746,-0.12335
BikePoints_563,https://api-neon.tfl.gov.uk/Place/BikePoints_563,"Preston's Road, Cubitt Town",BikePoint,200232,2016-10-25T08:41:33.52Z,8,16,26,51.499286,-0.009152
BikePoints_564,https://api-neon.tfl.gov.uk/Place/BikePoints_564,"Somerset House, Strand",BikePoint,200068,2016-10-25T15:00:12.38Z,35,2,41,51.509943,-0.117619
BikePoints_565,https://api-neon.tfl.gov.uk/Place/BikePoints_565,"Selby Street, Whitechapel",BikePoint,200135,2016-10-25T14:45:08.457Z,2,12,17,51.521905,-0.063386
BikePoints_566,https://api-neon.tfl.gov.uk/Place/BikePoints_566,"Westfield Ariel Way, White City",BikePoint,200141,2016-10-25T14:15:04.707Z,16,24,42,51.509158,-0.224103
BikePoints_568,https://api-neon.tfl.gov.uk/Place/BikePoints_568,"Bishop's Bridge Road West, Bayswater",BikePoint,200110,2016-10-25T14:50:09.387Z,11,6,18,51.51616,-0.18697
BikePoints_569,https://api-neon.tfl.gov.uk/Place/BikePoints_569,"Pitfield Street Central, Hoxton",BikePoint,200248,2016-10-25T15:00:12.38Z,7,22,30,51.53213,-0.08299
BikePoints_570,https://api-neon.tfl.gov.uk/Place/BikePoints_570,"Upper Bank Street, Canary Wharf",BikePoint,200099,2016-10-25T14:45:08.457Z,25,9,36,51.503083,-0.017676
BikePoints_571,https://api-neon.tfl.gov.uk/Place/BikePoints_571,"Westfield Southern Terrace ,Shepherd's Bush",BikePoint,200061,2016-10-25T15:00:12.38Z,16,13,29,51.506256,-0.218337
BikePoints_572,https://api-neon.tfl.gov.uk/Place/BikePoints_572,"Greenland Road, Camden Town",BikePoint,200026,2016-10-25T15:00:12.38Z,19,15,36,51.539099,-0.141728
BikePoints_573,https://api-neon.tfl.gov.uk/Place/BikePoints_573,"Limerston Street, West Chelsea",BikePoint,200001,2016-10-25T15:00:12.38Z,7,11,18,51.485587,-0.18119
BikePoints_574,https://api-neon.tfl.gov.uk/Place/BikePoints_574,"Eagle Wharf Road, Hoxton",BikePoint,200246,2016-10-25T15:00:12.38Z,17,26,45,51.53356,-0.09315
BikePoints_576,https://api-neon.tfl.gov.uk/Place/BikePoints_576,"Alpha Grove, Millwall",BikePoint,200109,2016-10-25T14:30:06.073Z,0,23,23,51.497304,-0.022793
BikePoints_577,https://api-neon.tfl.gov.uk/Place/BikePoints_577,"Globe Town Market, Bethnal Green",BikePoint,200247,2016-10-25T12:54:44.457Z,1,18,20,51.528869,-0.047548
BikePoints_578,https://api-neon.tfl.gov.uk/Place/BikePoints_578,"Hollybush Gardens, Bethnal Green",BikePoint,200244,2016-10-25T14:15:04.707Z,5,27,32,51.527607,-0.057133
BikePoints_579,https://api-neon.tfl.gov.uk/Place/BikePoints_579,"Queen Street 2, Bank",BikePoint,200128,2016-10-25T14:50:09.387Z,24,12,36,51.511246,-0.093051
BikePoints_580,https://api-neon.tfl.gov.uk/Place/BikePoints_580,"Doddington Grove, Kennington",BikePoint,200084,2016-10-25T15:00:12.38Z,3,32,36,51.486929,-0.102996
BikePoints_581,https://api-neon.tfl.gov.uk/Place/BikePoints_581,"New Cavendish Street, Marylebone",BikePoint,200005,2016-10-25T14:00:00.977Z,11,6,18,51.519167,-0.147983
BikePoints_583,https://api-neon.tfl.gov.uk/Place/BikePoints_583,"Abingdon Green, Westminster",BikePoint,200231,2016-10-25T14:45:08.457Z,17,2,20,51.497622,-0.125978
BikePoints_584,https://api-neon.tfl.gov.uk/Place/BikePoints_584,"Ilchester Gardens, Bayswater",BikePoint,200086,2016-10-25T14:55:10.127Z,10,11,21,51.51244,-0.19096
BikePoints_586,https://api-neon.tfl.gov.uk/Place/BikePoints_586,"Mudchute DLR, Cubitt Town",BikePoint,200092,2016-10-25T14:10:03.377Z,3,28,31,51.490645,-0.014582
BikePoints_587,https://api-neon.tfl.gov.uk/Place/BikePoints_587,"Monument Street, Monument",BikePoint,200101,2016-10-25T14:40:08.437Z,15,4,22,51.50964,-0.08497
BikePoints_588,https://api-neon.tfl.gov.uk/Place/BikePoints_588,"Hoxton Street, Hoxton",BikePoint,200071,2016-10-25T13:49:59.07Z,12,15,27,51.52959,-0.0801
BikePoints_589,https://api-neon.tfl.gov.uk/Place/BikePoints_589,"Drayton Gardens, West Chelsea",BikePoint,200060,2016-10-25T14:55:10.127Z,11,3,18,51.487196,-0.179369
BikePoints_590,https://api-neon.tfl.gov.uk/Place/BikePoints_590,"Greenberry Street, St.John's Wood",BikePoint,200236,2016-10-25T14:35:06.733Z,16,7,26,51.53256,-0.16862
BikePoints_591,https://api-neon.tfl.gov.uk/Place/BikePoints_591,"Westfield Library Corner, Shepherd's Bush",BikePoint,200227,2016-10-25T15:00:12.38Z,15,11,27,51.506093,-0.224223
BikePoints_592,https://api-neon.tfl.gov.uk/Place/BikePoints_592,"Bishop's Bridge Road East, Bayswater",BikePoint,200108,2016-10-25T14:40:08.437Z,7,12,20,51.5171,-0.18377
BikePoints_593,https://api-neon.tfl.gov.uk/Place/BikePoints_593,"Northdown Street, King's Cross",BikePoint,200058,2016-10-25T14:55:10.127Z,2,18,21,51.531066,-0.11934
BikePoints_594,https://api-neon.tfl.gov.uk/Place/BikePoints_594,"Kingsway Southbound, Strand",BikePoint,200226,2016-10-25T14:50:09.387Z,32,0,33,51.513875,-0.117774
BikePoints_595,https://api-neon.tfl.gov.uk/Place/BikePoints_595,"Hammersmith Road, Hammersmith",BikePoint,200142,2016-10-25T14:20:04.423Z,20,1,22,51.493267,-0.21985
BikePoints_596,https://api-neon.tfl.gov.uk/Place/BikePoints_596,"Parson's Green , Parson's Green",BikePoint,200237,2016-10-25T13:14:49.33Z,12,7,21,51.472817,-0.199783
BikePoints_597,https://api-neon.tfl.gov.uk/Place/BikePoints_597,"Fulham Park Road, Fulham",BikePoint,200229,2016-10-25T15:00:12.38Z,1,25,27,51.473471,-0.20782
BikePoints_598,https://api-neon.tfl.gov.uk/Place/BikePoints_598,"Southerton Road, Hammersmith",BikePoint,200166,2016-10-25T15:00:12.38Z,21,15,38,51.494499,-0.228188
BikePoints_599,https://api-neon.tfl.gov.uk/Place/BikePoints_599,"Manbre Road, Hammersmith",BikePoint,200235,2016-10-25T14:25:06.257Z,2,26,28,51.485743,-0.223616
BikePoints_600,https://api-neon.tfl.gov.uk/Place/BikePoints_600,"South Lambeth Road, Vauxhall",BikePoint,200133,2016-10-25T15:00:12.38Z,8,13,21,51.481747,-0.124642
BikePoints_601,https://api-neon.tfl.gov.uk/Place/BikePoints_601,"BBC White City, White City",BikePoint,200136,2016-10-25T14:10:03.377Z,19,17,36,51.514767,-0.225787
BikePoints_602,https://api-neon.tfl.gov.uk/Place/BikePoints_602,"Union Grove, Wandsworth Road",BikePoint,200211,2016-10-25T15:00:12.38Z,8,37,45,51.472993,-0.133972
BikePoints_603,https://api-neon.tfl.gov.uk/Place/BikePoints_603,"Caldwell Street, Stockwell",BikePoint,200137,2016-10-25T14:30:06.073Z,21,22,44,51.477839,-0.116493
BikePoints_604,https://api-neon.tfl.gov.uk/Place/BikePoints_604,"St Martins Close, Camden Town",BikePoint,200195,2016-10-25T14:25:06.257Z,16,2,18,51.538792,-0.138535
BikePoints_605,https://api-neon.tfl.gov.uk/Place/BikePoints_605,"Seymour Place, Marylebone",BikePoint,200198,2016-10-25T14:40:08.437Z,14,5,20,51.520331,-0.163667
BikePoints_606,https://api-neon.tfl.gov.uk/Place/BikePoints_606,"Addison Road, Holland Park",BikePoint,200218,2016-10-25T14:30:06.073Z,13,13,26,51.504199,-0.210941
BikePoints_607,https://api-neon.tfl.gov.uk/Place/BikePoints_607,"Putney Bridge Station, Fulham",BikePoint,200125,2016-10-25T14:30:06.073Z,15,5,21,51.468814,-0.210279
BikePoints_608,https://api-neon.tfl.gov.uk/Place/BikePoints_608,"Colet Gardens, Hammersmith",BikePoint,200224,2016-10-25T14:20:04.423Z,25,3,29,51.491093,-0.216493
BikePoints_609,https://api-neon.tfl.gov.uk/Place/BikePoints_609,"Sugden Road, Clapham",BikePoint,200208,2016-10-25T13:19:51.607Z,6,13,19,51.465123,-0.157788
BikePoints_610,https://api-neon.tfl.gov.uk/Place/BikePoints_610,"Danvers Street, West Chelsea",BikePoint,200222,2016-10-25T15:00:12.38Z,11,9,21,51.482567,-0.172078
BikePoints_611,https://api-neon.tfl.gov.uk/Place/BikePoints_611,"Princedale Road , Holland Park",BikePoint,200067,2016-10-25T12:49:46.77Z,3,17,20,51.506465,-0.208486
BikePoints_612,https://api-neon.tfl.gov.uk/Place/BikePoints_612,"Wandsworth Rd, Isley Court, Wandsworth Road",BikePoint,200175,2016-10-25T12:59:47.697Z,6,22,30,51.469259,-0.141812
BikePoints_613,https://api-neon.tfl.gov.uk/Place/BikePoints_613,"Woodstock Grove, Shepherd's Bush",BikePoint,200214,2016-10-25T14:25:06.257Z,8,16,24,51.504038,-0.2174
BikePoints_614,https://api-neon.tfl.gov.uk/Place/BikePoints_614,"Bradmead, Battersea Park",BikePoint,200025,2016-10-25T13:04:47.213Z,30,9,40,51.478172,-0.14469
BikePoints_615,https://api-neon.tfl.gov.uk/Place/BikePoints_615,"Finlay Street, Fulham",BikePoint,200029,2016-10-25T15:00:12.38Z,4,20,24,51.476885,-0.215895
BikePoints_616,https://api-neon.tfl.gov.uk/Place/BikePoints_616,"Aintree Street, Fulham",BikePoint,200098,2016-10-25T13:44:58.347Z,2,22,24,51.481021,-0.209973
BikePoints_617,https://api-neon.tfl.gov.uk/Place/BikePoints_617,"Elysium Place, Fulham",BikePoint,200028,2016-10-25T14:20:04.423Z,4,17,21,51.471079,-0.207842
BikePoints_618,https://api-neon.tfl.gov.uk/Place/BikePoints_618,"Eel Brook Common, Walham Green",BikePoint,300003,2016-10-25T14:40:08.437Z,1,23,24,51.476259,-0.193254
BikePoints_619,https://api-neon.tfl.gov.uk/Place/BikePoints_619,"Irene Road, Parsons Green",BikePoint,300012,2016-10-25T14:55:10.127Z,17,26,43,51.473763,-0.19701
BikePoints_620,https://api-neon.tfl.gov.uk/Place/BikePoints_620,"Surrey Lane, Battersea",BikePoint,300010,2016-10-25T14:25:06.257Z,10,18,28,51.47518,-0.16716
BikePoints_621,https://api-neon.tfl.gov.uk/Place/BikePoints_621,"Wandsworth Town Station, Wandsworth",BikePoint,200091,2016-10-25T13:39:58.18Z,5,27,33,51.460864,-0.187427
BikePoints_622,https://api-neon.tfl.gov.uk/Place/BikePoints_622,"Lansdowne Road, Ladbroke Grove",BikePoint,200172,2016-10-25T14:55:10.127Z,21,6,29,51.507481,-0.205535
BikePoints_623,https://api-neon.tfl.gov.uk/Place/BikePoints_623,"Nantes Close, Wandsworth",BikePoint,200186,2016-10-25T14:55:10.127Z,1,21,22,51.46193,-0.180791
BikePoints_624,https://api-neon.tfl.gov.uk/Place/BikePoints_624,"Courland Grove, Wandsworth Road",BikePoint,200173,2016-10-25T14:35:06.733Z,21,17,40,51.472918,-0.132102
BikePoints_625,https://api-neon.tfl.gov.uk/Place/BikePoints_625,"Queen's Circus, Battersea Park",BikePoint,200190,2016-10-25T14:40:08.437Z,9,18,28,51.477619,-0.149551
BikePoints_626,https://api-neon.tfl.gov.uk/Place/BikePoints_626,"Normand Park, West Kensington",BikePoint,300008,2016-10-25T15:00:12.38Z,2,21,24,51.484386,-0.204815
BikePoints_627,https://api-neon.tfl.gov.uk/Place/BikePoints_627,"Holden Street, Battersea",BikePoint,200007,2016-10-25T14:00:00.977Z,7,12,20,51.46879,-0.15823
BikePoints_628,https://api-neon.tfl.gov.uk/Place/BikePoints_628,"William Morris Way, Sands End",BikePoint,200062,2016-10-25T14:45:08.457Z,8,18,26,51.468819,-0.184318
BikePoints_629,https://api-neon.tfl.gov.uk/Place/BikePoints_629,"Morie Street, Wandsworth",BikePoint,200187,2016-10-25T13:24:55.927Z,20,8,28,51.459953,-0.190184
BikePoints_630,https://api-neon.tfl.gov.uk/Place/BikePoints_630,"Clarence Walk, Stockwell",BikePoint,200194,2016-10-25T12:29:43.727Z,5,23,28,51.470732,-0.126994
BikePoints_631,https://api-neon.tfl.gov.uk/Place/BikePoints_631,"Battersea Park Road, Nine Elms",BikePoint,200183,2016-10-25T14:35:06.733Z,11,16,27,51.479501,-0.14177
